user_id,Name,Surname,book_id,rating,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tag_name
69,Johnathan,Schwartz,8,5,360,316769177,9780316769170.0,['J.D. Salinger'],1951.0,The Catcher in the Rye,eng,3.79,2044241,https://images.gr-assets.com/books/1398034300m/5107.jpg,"{'ratings_1': 109383, 'ratings_2': 185520, 'ratings_3': 455042, 'ratings_4': 661516, 'ratings_5': 709176}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'harry-potter', 'young-adult', 'fiction', 'magic', 'owned', 'series', 'ya', 'books-i-own', 'j-k-rowling', 'favourites', 'supernatural', 'adventure', 'children', 'children-s-books', 'childrens', 'childhood', 'shelfari-favorites', 'sci-fi-fantasy', 'classics', 'favorite-books', 'novels', 'paranormal', 'witches', 'urban-fantasy', 'to-buy', 'all-time-favorites', 'default', 'my-books', 'teen', 'mystery', 'wizards', 'loved', 'box-sets', 'children-s', 'i-own', '5-stars', 'middle-grade', 'jk-rowling', 'my-favorites', 'youth', 'love', 'not-interested', 'other', 'awesome', 'dragons', 'humor', 'have-read', 're-read', 'ya-fantasy', 'english', 'british', 'books', 'harry-potter-series', 'scifi-fantasy', 'faves', 'favourite', 'read-in-2014', 'contemporary', '5-star', 'science-fiction-fantasy', 'harry', 'have', 'fantasy-read', 'epic-fantasy', 'amazing', 'contemporary-fiction', 'thriller', 'wish-list', 'classic', 'recommended', 'science-fiction', 'action', 'ya-books', 'finished-series', 'pdf', 'funny', 'high-fantasy', 'middle-school', 'movie', 'pre-goodreads', '3', 'children-and-young-adult', 'my-favourites', 'wizard', 'fave-books', 'my-faves', 'watched-its-movie', 'boxset', 'best-series-ever', 'best-books-i-have-ever-read', 'childhood-classic', 'magic-is-real', 'young-adult-fantasy', 'popular-series', 'world-shift', 'imaginative']"
69,Rebecca,Bryant,662,5,83,618101365,9780618101370.0,['Jhumpa Lahiri'],1999.0,Interpreter of Maladies,eng,4.12,110651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 860, 'ratings_2': 4045, 'ratings_3': 21705, 'ratings_4': 50880, 'ratings_5': 47572}","['to-read', 'fiction', 'classics', 'favorites', 'philosophy', 'owned', 'classic', 'literature', 'politics', 'books-i-own', 'science-fiction', 'dystopia', 'novels', 'currently-reading', 'dystopian', 'abandoned', 'economics', 'owned-books', 'ayn-rand', 'political', 'default', 'objectivism', 'sci-fi', 'kindle', 'audiobook', 'novel', 'general-fiction', 'business', 'capitalism', 'audio', 'my-library', 'american', 'unfinished', 'audiobooks', 'classics-to-read', 'audible', 'book-club', 'shelfari-favorites', 'all-time-favorites', 'wish-list', 'favourites', 'adult', 'did-not-finish', 'literary-fiction', 'classic-literature', 'my-books', 'adult-fiction', 'to-read-fiction', 'contemporary', '20th-century', 'gave-up-on', 'never-finished', 'american-literature', 'literary', 'to-read-classics', 'modern-classics', 'on-hold', 'fantasy', 'ebook', 'didn-t-finish', 'own-it', 'couldn-t-finish', 'favorite', 'must-read', 'i-own', 'gave-up', 'favorite-books', 'philosophical', 'classic-fiction', 'other', 'dnf', 'romance', 'audio-books', 'social-commentary', 'drama', 'mystery', 'books', 're-read', 'non-fiction', 'modern', 'ebooks', 'rand', 'recommended', 'english', 'classic-lit', 'have', 'fiction-to-read', 'modern-fiction', 'could-not-finish', 'dropped', 'historical-fiction', 'audio-book', 'science', 'philosophical-fiction', 'fiction-literature', 'american-lit', 'maybe', 'lit', 'general', 'personal-library']"
69,Timothy,Zimmerman,5,5,1356,743273567,9780743273560.0,['F. Scott Fitzgerald'],1925.0,The Great Gatsby,eng,3.89,2683664,https://images.gr-assets.com/books/1490528560m/4671.jpg,"{'ratings_1': 86236, 'ratings_2': 197621, 'ratings_3': 606158, 'ratings_4': 936012, 'ratings_5': 947718}","['favorites', 'fantasy', 'currently-reading', 'young-adult', 'to-read', 'fiction', 'harry-potter', 'books-i-own', 'owned', 'ya', 'favourites', 'series', 'magic', 'childrens', 're-read', 'adventure', 'owned-books', 'children', 'j-k-rowling', 'children-s', 'childhood', 'all-time-favorites', 'sci-fi-fantasy', 'middle-grade', 'classics', 'reread', 'my-books', 'default', 'audiobook', 'children-s-books', 'favorite-books', '5-stars', 'kids', 'i-own', 'novels', 'favorite', 'audiobooks', 'read-more-than-once', 'fantasy-sci-fi', 'paranormal', 'read-in-2016', 'my-library', 'ya-fantasy', 're-reads', 'english', 'witches', 'urban-fantasy', 'british', 'books', 'teen', 'jk-rowling', 'childrens-books', 'read-in-2015', 'mystery', 'supernatural', 'audio', 'shelfari-favorites', 'my-favorites', 'library', 'faves', 'time-travel', 'harry-potter-series', 'own-it', 'ya-fiction', 'novel', 'read-in-2014', 'juvenile', 'wizards', 'scifi-fantasy', 'kindle', 'young-adult-fiction', 'read-in-2017', 'favorite-series', 'childhood-favorites', 'favourite', 'youth', 'rereads', 'all-time-favourites', 'kids-books', 'children-s-literature', 'children-s-lit', 'favourite-books', 'read-in-english', 'contemporary', 'ebook', 'favs', 'to-buy', 'on-my-shelf', 'childhood-books', 'read-2016', 'to-re-read', '5-star', 'science-fiction-fantasy', 'england', 'read-in-2013', 'my-bookshelf', 'werewolves', 'friendship', 'audio-books', 'bookshelf']"
69,Suzanne,Benton,26,3,350,307277674,9780307277670.0,['Dan Brown'],2003.0,The Da Vinci Code,eng,3.79,1447148,https://images.gr-assets.com/books/1303252999m/968.jpg,"{'ratings_1': 71345, 'ratings_2': 126493, 'ratings_3': 340790, 'ratings_4': 539277, 'ratings_5': 479387}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'owned', 'bill-bryson', 'travel-writing', 'books-i-own', 'memoirs', 'america', 'biography', 'funny', 'book-club', 'essays', 'comedy', 'library', 'usa', 'audiobook', 'default', 'travelogue', 'audiobooks', 'american', 'my-library', 'to-buy', 'americana', 'audio', 'adventure', 'bryson', 'biography-memoir', 'road-trip', 'fiction', 'travel-books', 'kindle', 'history', 'to-read-nonfiction', 'abandoned', 'autobiography', 'english', 'ebook', 'to-read-non-fiction', 'owned-books', 'contemporary', 'ebooks', 'travelogues', 'culture', 'adult', '20th-century', 'travel-adventure', 'united-states', 'travel-lit', 'favourites', 'did-not-finish', 'bookclub', 'home-library', 'audio-books', 'read-in-2010', 'wanderlust', 'travels', 'unfinished', 'non-fic', 'my-books', 'own-it', 'read-in-2011', 'wish-list', 'general-non-fiction', 'memoir-biography', 'humorous', '1980s', 'fun', 'north-america', 'factual', 'viaggi', 'narrativa', 'to-read-travel', 'bio-memoir', 'adult-non-fiction', 'us', 'bill', 'i-own', 'read-in-2015', 'favorite-authors', 'e-book', 'read-in-2013', 'paperback', 'non-fiction-travel', 'read-in-2008', 'writing', 'journalism', 'states', 'united', 'travel-literature', 'read-in-2016', 'read-in-2014', 'books-owned', 'bryson-bill']"
70,Maria,Wells,706,2,1903,014044906X,9780140449070.0,"['Jules Verne', 'Michael Glencross', 'Brian W. Aldiss']",1872.0,Le tour du monde en quatre-vingts jours,eng,3.9,117108,https://images.gr-assets.com/books/1308815551m/54479.jpg,"{'ratings_1': 1273, 'ratings_2': 6693, 'ratings_3': 36897, 'ratings_4': 55603, 'ratings_5': 40666}","['to-read', 'humor', 'non-fiction', 'politics', 'nonfiction', 'comedy', 'history', 'currently-reading', 'owned', 'favorites', 'satire', 'humour', 'funny', 'fiction', 'books-i-own', 'political', 'audiobook', 'audiobooks', 'default', 'american-history', 'audio', 'library', 'owned-books', 'adult', 'america', 'reference', 'american', 'pop-culture', 'fun', 'my-library', 'non-fic', 'essays', 'humorous', 'my-books', 'historical', 'audio-books', 'social-commentary', 'own-it', '2004', 'political-science', 'culture', 'to-buy', 'other', 'audio-book', 'misc', 'government', 'parody', '2005', 'just-for-fun', 'usa', 'current-events', 'political-satire', 'jon-stewart', 'home-library', 'audible', 'to-read-nonfiction', 'hilarious', 'humor-satire', 'coffee-table', 'i-own', 'historical-fiction', 'borrowed', 'funny-stuff', 'all-time-favorites', 'books', 'have', '21st-century', 'to-read-non-fiction', 'united-states', 'hardcover', 'politics-current-events', 'americana', '4-stars', 'sociology', 'unread', 'to-read-own', 'entertainment', 'shelfari-favorites', '2000s', 'abandoned', 'personal-library', 'home', 'education', 'adult-nonfiction', 'physical', 'tv', 'lol', 'humor-and-satire', 'bookshelf', 'literature', 'illustrated', 'biography', 'non-fiction-to-read', 'partially-read', 'nonfiction-to-read', 'society', 'social-science', 'journalism', 'coffee-table-books', 'comedians']"
70,Daniel,Yates,10,3,3455,679783261,9780679783270.0,['Jane Austen'],1813.0,Pride and Prejudice,eng,4.24,2035490,https://images.gr-assets.com/books/1320399351m/1885.jpg,"{'ratings_1': 54700, 'ratings_2': 86485, 'ratings_3': 284852, 'ratings_4': 609755, 'ratings_5': 1155673}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'fiction', 'harry-potter', 'young-adult', 'magic', 'ya', 'series', 'childrens', 'books-i-own', 'adventure', 'children', 'shelfari-favorites', 'favourites', 'owned-books', 'fantasy-sci-fi', 're-read', 'j-k-rowling', 'classics', 'jk-rowling', 'my-favorites', 'harrypotter', 'owned', 'children-s', 'all-time-favorites', 'children-s-books', 'witches', 'wizards', 'favs', 'my-books', 'favorite-books', 'favorite', 'sci-fi-fantasy', 'childhood', 'kids', 'teen', 'english', 'childhood-favorites', 'fantasy-fiction', 'read-again', 'love', 'paranormal', 'faves', 'favourite', '5-star', 'children-s-literature', 'loved', 'young-adult-lit', 'harry', '5-stars', 'novels', 'urban-fantasy', 'harry-potter-series', 'childrens-books', 'novel', 'favorite-series', 'juvenile', 'youth', 'shelfari-wishlist', 'fantasy-and-sci-fi', 'not-interested', 'other', 'friendship', 'awesome', 'youngadult', 'dragons', 'i-own', 'audiobook', 'audiobooks', 'read-more-than-once', 'ya-fantasy', 'british', 'books', 'mystery', 'ya-fiction', 'young-adult-fiction', 'to-buy', 'to-re-read', 'all-time-favourites', 'contemporary', 'childhood-books', 'potter', 'have', 'home-library', 'fantasy-read', 'young-adult-books', 'part-of-a-series', 'epic-fantasy', 'children-s-fiction', 'amazing', 'absolute-favorites', 'teen-books', 'just-for-fun', 'action-adventure', 'box-sets', 'loved-it', 'done', 'fav-books']"
70,Gail,Hebert,353,4,1053,743477553,9780743477550.0,['William Shakespeare'],1603.0,"The Tragedy of Othello, The Moor of Venice",eng,3.88,238875,https://images.gr-assets.com/books/1459795105m/12996.jpg,"{'ratings_1': 4281, 'ratings_2': 16576, 'ratings_3': 64922, 'ratings_4': 92076, 'ratings_5': 78902}","['to-read', 'science-fiction', 'sci-fi', 'currently-reading', 'fiction', 'favorites', 'scifi', 'owned', 'sf', 'sci-fi-fantasy', 'heinlein', 'default', 'fantasy', 'time-travel', 'classics', 'scifi-fantasy', 'science-fiction-fantasy', 'books-i-own', 'science', 'novels', 'library', 'speculative-fiction', 'robert-a-heinlein', 'sf-fantasy', 'robert-heinlein', 'fantasy-sci-fi', 'classic', 'abandoned', 'owned-books', 'audiobook', 'sff', 'classic-sci-fi', 'my-library', 'sci-fi-and-fantasy', 'my-books', 'audiobooks', 'romance', 'adventure', 'kindle', 'space', 're-read', 'audible', 'paperback', 'speculative', 'heinlein-robert', 'novel', 'shelfari-favorites', 'to-buy', 'american', 'wish-list', 'space-opera', 'sciencefiction', 'science-fiction-and-fantasy', 'sf-f', 'calibre', 'audio', 'audio-books', 'recommended', 'unread', 'fantasy-scifi', 'series', 'i-own', 'favorite', 'own-it', 'to-re-read', 'have', 'e-books', 'general', 'to-read-sci-fi', 'hard-sci-fi', 'top-100-sci-fi', 'hugo-nominee', 'scifi-and-fantasy', 'read-long-ago', 'fantasy-sf', 'time', 'all-time-favorites', 'english', 'ebook', 'literature', 'e-book', 'physical', 'future', 'classic-scifi', 'hugo-nominees', 'heinlein-robert-a', 'immortality', 'polyamory', 'books', 'reviewed', 'to-read-scifi', 'sci-fi-to-read', 'home', 'paper', 'scanned', 'not-owned', 'fantascienza', 'read-scifi', 'lazarus-long', 'longevity']"
70,Kelly,Kerr,29,5,1937,743477111,9780743477120.0,"['William Shakespeare', 'Robert           Jackson']",1595.0,An Excellent conceited Tragedie of Romeo and Juliet,eng,3.73,1628519,https://images.gr-assets.com/books/1327872146m/18135.jpg,"{'ratings_1': 57980, 'ratings_2': 153179, 'ratings_3': 452673, 'ratings_4': 519822, 'ratings_5': 489235}","['to-read', 'currently-reading', 'non-fiction', 'humor', 'nonfiction', 'history', 'language', 'kindle', 'linguistics', 'owned', 'audiobooks', 'bill-bryson', 'favorites', 'historical', 'to-read-non-fiction', 'non-fic', 'proposed-reading-program', 'ebook', 'adult', 'to-read-nonfiction', 'funny', 'audiobook', 'to-buy', 'books-i-own', 'english', 'english-language', 'default', 'audio', 'ebooks', 'book-club', 'did-not-finish', 'writing', 'culture', 'etymology', 'reference', 'non-fiction-to-read', 'education', 'languages', 'nonfiction-language', 'owned-books', 'wish-list', '20th-century', 'borrowed', 'humour', 'anthropology', 'other-non-fiction', 'words', 'own-it', 'library', 'contemporary', 'other', 'literature', '1990s', 'e-book', 'unfinished', 'social-science', '2012-2013-first-marking-quarter', 'read-in-2016', 'shelfari-favorites', 'audio-books', 'nonfic', 'general-nonfiction', 'british', 'kindle-books', 'read-2016', 'maybe', 'comedy', 'never-finished', 'nonfiction-to-read', '2012-2013-second-marking-quarter', 'favorite-authors', 'audio-book', 'didn-t-finish', 'dnf', 'purchased', 'in-my-library', 'social-sciences', 'cultural-studies', 'misc-non-fiction', 'read-in-2015', 'read-in-2017', 'england', 'america', 'books-about-books', 'audible', 'read-in-2013', 'e-books', 'read-2017', 'to-get', 'abandoned', 'tbr', 'sociology', 'microhistory', 'language-linguistics', '2012-2013-fourth-marking-quarter', 'my-books', 'books', 'want-to-read', 'own-to-read', '2012-2013-third-marking-quarter']"
70,Annette,Rodriguez,26,4,350,307277674,9780307277670.0,['Dan Brown'],2003.0,The Da Vinci Code,eng,3.79,1447148,https://images.gr-assets.com/books/1303252999m/968.jpg,"{'ratings_1': 71345, 'ratings_2': 126493, 'ratings_3': 340790, 'ratings_4': 539277, 'ratings_5': 479387}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'owned', 'bill-bryson', 'travel-writing', 'books-i-own', 'memoirs', 'america', 'biography', 'funny', 'book-club', 'essays', 'comedy', 'library', 'usa', 'audiobook', 'default', 'travelogue', 'audiobooks', 'american', 'my-library', 'to-buy', 'americana', 'audio', 'adventure', 'bryson', 'biography-memoir', 'road-trip', 'fiction', 'travel-books', 'kindle', 'history', 'to-read-nonfiction', 'abandoned', 'autobiography', 'english', 'ebook', 'to-read-non-fiction', 'owned-books', 'contemporary', 'ebooks', 'travelogues', 'culture', 'adult', '20th-century', 'travel-adventure', 'united-states', 'travel-lit', 'favourites', 'did-not-finish', 'bookclub', 'home-library', 'audio-books', 'read-in-2010', 'wanderlust', 'travels', 'unfinished', 'non-fic', 'my-books', 'own-it', 'read-in-2011', 'wish-list', 'general-non-fiction', 'memoir-biography', 'humorous', '1980s', 'fun', 'north-america', 'factual', 'viaggi', 'narrativa', 'to-read-travel', 'bio-memoir', 'adult-non-fiction', 'us', 'bill', 'i-own', 'read-in-2015', 'favorite-authors', 'e-book', 'read-in-2013', 'paperback', 'non-fiction-travel', 'read-in-2008', 'writing', 'journalism', 'states', 'united', 'travel-literature', 'read-in-2016', 'read-in-2014', 'books-owned', 'bryson-bill']"
70,Carrie,Baker,597,5,1887,142437239,9780142437230.0,"['Miguel de Cervantes Saavedra', 'Roberto González Echevarría', 'John Rutherford']",1605.0,Don Quijote de La Mancha,eng,3.85,134931,https://images.gr-assets.com/books/1364958765m/3836.jpg,"{'ratings_1': 4667, 'ratings_2': 12289, 'ratings_3': 38171, 'ratings_4': 50811, 'ratings_5': 53315}","['to-read', 'non-fiction', 'music', 'currently-reading', 'favorites', 'nonfiction', 'memoir', 'humor', 'pop-culture', 'essays', 'books-i-own', 'owned', 'memoirs', 'travel', 'biography', 'fiction', 'culture', 'default', 'library', 'to-buy', 'biography-memoir', 'journalism', 'contemporary', '2005', 'adult', 'chuck-klosterman', 'favourites', 'books', 'memoir-biography', 'comedy', '2006', 'music-related', 'my-library', 'funny', 'humour', 'klosterman', 'audio', 'kindle', 'owned-books', 'audiobook', 'audiobooks', 'history', 'read-in-2010', 'non-fic', 'memoirs-biographies', 'all-time-favorites', 'my-books', 'shelfari-favorites', 'read-in-2011', '2000s', 'wish-list', 'maybe', 'memoir-autobiography', 'sociology', 'college', 'rock', 'pop', 'popculture', 'favorite-books', 'own-it', 'bookshelf', 'shelfari-wishlist', 'other', 'american', 'modern', 'audio-books', 'read-in-2013', 'read-in-2012', 'to-read-non-fiction', 'autobiography', 'nonfic', 'death', 'criticism', 'cultural-studies', 'social-commentary', 'read-in-2017', 'favorite-authors', 'ebooks', 'read-2016', 'abandoned', 'auto-biography', 'humorous', 'biography-memoirs', 'read-in-2009', 'read-in-2008', 'essay', 'drugs', 'misc', 'nf', 'read-in-2007', 'rock-and-roll', 'música', 'leisure', 'recentlyread', 'home-library', 'usa', 'bio-memoir', 'personal-library', 'to-reread', 'adult-non-fiction']"
70,Carolyn,James,629,4,229,61124265,9780061124270.0,"['Paulo Coelho', 'Margaret Jull Costa']",1998.0,Veronika decide morrer,eng,3.69,111856,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 5217, 'ratings_2': 12725, 'ratings_3': 35174, 'ratings_4': 43885, 'ratings_5': 35190}","['to-read', 'currently-reading', 'philosophy', 'fiction', 'non-fiction', 'favorites', 'classics', 'nonfiction', 'owned', 'spirituality', 'travel', 'abandoned', 'books-i-own', 'psychology', 'memoir', 'literature', 'spiritual', 'religion', 'buddhism', 'unfinished', 'default', 'zen', 'self-help', 'novels', 'classic', 'biography', 'owned-books', 'library', 'to-buy', 'kindle', 'american', 'book-club', 'my-library', 'did-not-finish', 'self-improvement', 'didn-t-finish', 'philosophical', 'audiobook', 'ebook', 'novel', 'life', 'never-finished', 'favourites', 're-read', 'philosophy-religion', 'on-hold', 'gave-up-on', 'american-literature', 'contemporary', 'adventure', '20th-century', 'to-re-read', 'religion-philosophy', 'couldn-t-finish', 'dnf', 'audiobooks', 'partially-read', 'my-books', 'wish-list', 'ebooks', 'inspirational', 'adult', 'memoirs', 'essays', 'own-it', 'audio', 'personal-development', 'i-own', 'audible', 'business', 'autobiography', 'stopped-reading', 'biography-memoir', 'other', 'general-fiction', 'gave-up', 'self', 'all-time-favorites', 'recommended', 'to-read-again', 'religion-spirituality', 'english', 'school', 'general', 'to-reread', 'could-not-finish', 'family', 'modern-classics', 'relationships', 'life-changing', 'motorcycles', 'shelfari-favorites', 'home-library', '1970s', 'eastern', 'values', 'pirsig', 'literary-fiction', 'usa', 'to-read-nonfiction']"
