user_id,user_name,ratings,to_read
86,Rachel Hernandez,"[{'book': {'book_id': 5374, 'goodreads_book_id': 26101, 'work_id': 3838, 'authors': ['Milan Kundera', 'Suzanne Rappaport'], 'title': 'Směšné lásky ', 'isbn': '571206921', 'isbn13': 9780571206930.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 12984, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 8946, 'goodreads_book_id': 46292, 'work_id': 45423, 'authors': ['Hafez'], 'title': 'دیوان\u200e\u200e [Dīvān]', 'isbn': '9646534783', 'isbn13': 9789646534780.0, 'language_code': 'eng', 'average_rating': 4.63, 'ratings_count': 2773, 'image_url': 'https://images.gr-assets.com/books/1327770153m/46292.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23812, 'tag_name': 'poem'}]}, 'rating': 5}]",
89,Justin Hall,"[{'book': {'book_id': 3011, 'goodreads_book_id': 22649, 'work_id': 2363, 'authors': ['Jane Green'], 'title': 'Bookends', 'isbn': '767907817', 'isbn13': 9780767907810.0, 'language_code': 'eng', 'average_rating': 3.7, 'ratings_count': 32755, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 2}, {'book': {'book_id': 574, 'goodreads_book_id': 33313, 'work_id': 4219, 'authors': ['Anthony Bourdain'], 'title': 'Kitchen Confidential: Adventures in the Culinary Underbelly', 'isbn': '60899220', 'isbn13': 9780060899230.0, 'language_code': 'eng', 'average_rating': 4.0, 'ratings_count': 134177, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]","[{'book': {'book_id': 3069, 'goodreads_book_id': 38315, 'work_id': 3119175, 'authors': ['Nassim Nicholas Taleb'], 'title': 'Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets', 'isbn': '812975219', 'isbn13': 9780812975220.0, 'language_code': 'eng', 'average_rating': 4.05, 'ratings_count': 28674, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 3069, 'goodreads_book_id': 38315, 'work_id': 3119175, 'authors': ['Nassim Nicholas Taleb'], 'title': 'Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets', 'isbn': '812975219', 'isbn13': 9780812975220.0, 'language_code': 'eng', 'average_rating': 4.05, 'ratings_count': 28674, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
90,Elizabeth Cook,"[{'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 4}, {'book': {'book_id': 7771, 'goodreads_book_id': 19631, 'work_id': 1769, 'authors': ['Lorrie Moore'], 'title': 'Birds of America: Stories', 'isbn': '312241224', 'isbn13': 9780312241220.0, 'language_code': 'eng', 'average_rating': 4.12, 'ratings_count': 10768, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 27669, 'tag_name': 'short-stories'}]}, 'rating': 5}]","[{'book': {'book_id': 268, 'goodreads_book_id': 6334, 'work_id': 1499998, 'authors': ['Kazuo Ishiguro'], 'title': 'Never Let Me Go', 'isbn': '1400078776', 'isbn13': 9781400078780.0, 'language_code': 'eng', 'average_rating': 3.8, 'ratings_count': 294123, 'image_url': 'https://images.gr-assets.com/books/1353048590m/6334.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 268, 'goodreads_book_id': 6334, 'work_id': 1499998, 'authors': ['Kazuo Ishiguro'], 'title': 'Never Let Me Go', 'isbn': '1400078776', 'isbn13': 9781400078780.0, 'language_code': 'eng', 'average_rating': 3.8, 'ratings_count': 294123, 'image_url': 'https://images.gr-assets.com/books/1353048590m/6334.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
93,Kristi Miller,"[{'book': {'book_id': 969, 'goodreads_book_id': 1911, 'work_id': 711993, 'authors': ['Thomas L. Friedman'], 'title': 'The World Is Flat: A Brief History of the Twenty-first Century', 'isbn': '374292795', 'isbn13': 9780374292800.0, 'language_code': 'en-US', 'average_rating': 3.66, 'ratings_count': 78271, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 255, 'goodreads_book_id': 662, 'work_id': 817219, 'authors': ['Ayn Rand', 'Leonard Peikoff'], 'title': 'Atlas Shrugged', 'isbn': '452011876', 'isbn13': 9780452011880.0, 'language_code': 'eng', 'average_rating': 3.68, 'ratings_count': 283295, 'image_url': 'https://images.gr-assets.com/books/1405868167m/662.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 5}]","[{'book': {'book_id': 648, 'goodreads_book_id': 7664041, 'work_id': 10260587, 'authors': ['Christopher Paolini'], 'title': 'Inheritance', 'isbn': '375856110', 'isbn13': 9780375856110.0, 'language_code': 'en-US', 'average_rating': 4.08, 'ratings_count': 146905, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 648, 'goodreads_book_id': 7664041, 'work_id': 10260587, 'authors': ['Christopher Paolini'], 'title': 'Inheritance', 'isbn': '375856110', 'isbn13': 9780375856110.0, 'language_code': 'en-US', 'average_rating': 4.08, 'ratings_count': 146905, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
94,Catherine Reynolds,"[{'book': {'book_id': 3821, 'goodreads_book_id': 15015, 'work_id': 16955, 'authors': ['Neale Donald Walsch'], 'title': 'Conversations with God, An Uncommon Dialogue: Living in the World with Honesty, Courage, and Love, Book 1', 'isbn': '399142789', 'isbn13': 9780399142790.0, 'language_code': 'eng', 'average_rating': 4.15, 'ratings_count': 21977, 'image_url': 'https://images.gr-assets.com/books/1327944254m/15015.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 1}, {'book': {'book_id': 1847, 'goodreads_book_id': 29946, 'work_id': 30365, 'authors': ['Richard Bach'], 'title': 'Illusions: The Adventures of a Reluctant Messiah', 'isbn': '99427869', 'isbn13': 9780099427860.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 44569, 'image_url': 'https://images.gr-assets.com/books/1353964306m/29946.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 1}]","[{'book': {'book_id': 1847, 'goodreads_book_id': 29946, 'work_id': 30365, 'authors': ['Richard Bach'], 'title': 'Illusions: The Adventures of a Reluctant Messiah', 'isbn': '99427869', 'isbn13': 9780099427860.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 44569, 'image_url': 'https://images.gr-assets.com/books/1353964306m/29946.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}, {'book': {'book_id': 1847, 'goodreads_book_id': 29946, 'work_id': 30365, 'authors': ['Richard Bach'], 'title': 'Illusions: The Adventures of a Reluctant Messiah', 'isbn': '99427869', 'isbn13': 9780099427860.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 44569, 'image_url': 'https://images.gr-assets.com/books/1353964306m/29946.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}]"
100,Christie Rivera,"[{'book': {'book_id': 1727, 'goodreads_book_id': 357, 'work_id': 1096, 'authors': ['Douglas Adams'], 'title': 'The Long Dark Tea-Time of the Soul', 'isbn': '671742515', 'isbn13': 9780671742520.0, 'language_code': 'en-US', 'average_rating': 4.05, 'ratings_count': 59276, 'image_url': 'https://images.gr-assets.com/books/1388257271m/357.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 2}, {'book': {'book_id': 5374, 'goodreads_book_id': 26101, 'work_id': 3838, 'authors': ['Milan Kundera', 'Suzanne Rappaport'], 'title': 'Směšné lásky ', 'isbn': '571206921', 'isbn13': 9780571206930.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 12984, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]",
101,Erika Dillon,"[{'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 3}, {'book': {'book_id': 6980, 'goodreads_book_id': 17174, 'work_id': 2506, 'authors': ['Michael Dorris'], 'title': 'A Yellow Raft in Blue Water: A Novel', 'isbn': '312421850', 'isbn13': 9780312421850.0, 'language_code': 'en-US', 'average_rating': 3.84, 'ratings_count': 14380, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}]","[{'book': {'book_id': 1598, 'goodreads_book_id': 29999, 'work_id': 980184, 'authors': ['Dashiell Hammett'], 'title': 'The Maltese Falcon', 'isbn': '752865331', 'isbn13': 9780752865330.0, 'language_code': 'eng', 'average_rating': 3.92, 'ratings_count': 58742, 'image_url': 'https://images.gr-assets.com/books/1306421260m/29999.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}}, {'book': {'book_id': 1598, 'goodreads_book_id': 29999, 'work_id': 980184, 'authors': ['Dashiell Hammett'], 'title': 'The Maltese Falcon', 'isbn': '752865331', 'isbn13': 9780752865330.0, 'language_code': 'eng', 'average_rating': 3.92, 'ratings_count': 58742, 'image_url': 'https://images.gr-assets.com/books/1306421260m/29999.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}}]"
103,Lori Douglas,"[{'book': {'book_id': 867, 'goodreads_book_id': 3867, 'work_id': 1882970, 'authors': ['Nicole Krauss'], 'title': 'The History of Love', 'isbn': '393328627', 'isbn13': 9780393328620.0, 'language_code': 'eng', 'average_rating': 3.91, 'ratings_count': 98379, 'image_url': 'https://images.gr-assets.com/books/1327911009m/3867.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 5}, {'book': {'book_id': 2860, 'goodreads_book_id': 17343, 'work_id': 2072983, 'authors': ['C.S. Lewis'], 'title': 'Till We Have Faces', 'isbn': '156904365', 'isbn13': 9780156904360.0, 'language_code': 'en-US', 'average_rating': 4.19, 'ratings_count': 36758, 'image_url': 'https://images.gr-assets.com/books/1381692105m/17343.jpg', 'tags': [{'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 5}]","[{'book': {'book_id': 3782, 'goodreads_book_id': 36086, 'work_id': 1008989, 'authors': ['Steven Johnson'], 'title': 'The Ghost Map', 'isbn': '1594489254', 'isbn13': 9781594489260.0, 'language_code': 'eng', 'average_rating': 3.91, 'ratings_count': 24895, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14552, 'tag_name': 'history'}]}}, {'book': {'book_id': 3782, 'goodreads_book_id': 36086, 'work_id': 1008989, 'authors': ['Steven Johnson'], 'title': 'The Ghost Map', 'isbn': '1594489254', 'isbn13': 9781594489260.0, 'language_code': 'eng', 'average_rating': 3.91, 'ratings_count': 24895, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14552, 'tag_name': 'history'}]}}]"
105,Jeffery Medina,"[{'book': {'book_id': 5609, 'goodreads_book_id': 30224, 'work_id': 4198, 'authors': ['Laurell K. Hamilton'], 'title': ""Mistral's Kiss"", 'isbn': '345443586', 'isbn13': 9780345443590.0, 'language_code': 'en-US', 'average_rating': 4.03, 'ratings_count': 25340, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}, 'rating': 3}, {'book': {'book_id': 488, 'goodreads_book_id': 11566, 'work_id': 15599, 'authors': ['Stephen King'], 'title': 'The Green Mile', 'isbn': '451933028', 'isbn13': 9780451933030.0, 'language_code': 'eng', 'average_rating': 4.42, 'ratings_count': 173950, 'image_url': 'https://images.gr-assets.com/books/1373903563m/11566.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 28663, 'tag_name': 'stephen-king'}]}, 'rating': 5}]","[{'book': {'book_id': 6738, 'goodreads_book_id': 13501, 'work_id': 15648, 'authors': ['Ben Avery', 'Mike S. Miller', 'George R.R. Martin'], 'title': 'The Hedge Knight', 'isbn': '097640110X', 'isbn13': 9780976401100.0, 'language_code': 'eng', 'average_rating': 4.11, 'ratings_count': 12192, 'image_url': 'https://images.gr-assets.com/books/1443806558m/13501.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}}, {'book': {'book_id': 6738, 'goodreads_book_id': 13501, 'work_id': 15648, 'authors': ['Ben Avery', 'Mike S. Miller', 'George R.R. Martin'], 'title': 'The Hedge Knight', 'isbn': '097640110X', 'isbn13': 9780976401100.0, 'language_code': 'eng', 'average_rating': 4.11, 'ratings_count': 12192, 'image_url': 'https://images.gr-assets.com/books/1443806558m/13501.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}}]"
106,Edward Fleming,"[{'book': {'book_id': 8210, 'goodreads_book_id': 132391, 'work_id': 245197, 'authors': ['Hans Christian Andersen', 'Lisbeth Zwerger', 'Anthea Bell'], 'title': 'Den lille havfrue', 'isbn': '698400011', 'isbn13': 9780698400020.0, 'language_code': 'en-US', 'average_rating': 4.02, 'ratings_count': 14361, 'image_url': 'https://images.gr-assets.com/books/1309204955m/132391.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}, 'rating': 4}, {'book': {'book_id': 5244, 'goodreads_book_id': 9804, 'work_id': 865256, 'authors': ['Italo Calvino', 'Archibald Colquhoun'], 'title': 'Il barone rampante', 'isbn': '156106809', 'isbn13': 9780156106800.0, 'language_code': 'eng', 'average_rating': 4.06, 'ratings_count': 13221, 'image_url': 'https://images.gr-assets.com/books/1344432724m/9804.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]","[{'book': {'book_id': 3733, 'goodreads_book_id': 18077903, 'work_id': 25384143, 'authors': ['Ed Catmull', 'Amy Wallace'], 'title': 'Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration', 'isbn': '812993012', 'isbn13': 9780812993010.0, 'language_code': 'eng', 'average_rating': 4.24, 'ratings_count': 25488, 'image_url': 'https://images.gr-assets.com/books/1400863577m/18077903.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 3733, 'goodreads_book_id': 18077903, 'work_id': 25384143, 'authors': ['Ed Catmull', 'Amy Wallace'], 'title': 'Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration', 'isbn': '812993012', 'isbn13': 9780812993010.0, 'language_code': 'eng', 'average_rating': 4.24, 'ratings_count': 25488, 'image_url': 'https://images.gr-assets.com/books/1400863577m/18077903.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
108,Randall Bennett,"[{'book': {'book_id': 92, 'goodreads_book_id': 1202, 'work_id': 5397, 'authors': ['Steven D. Levitt', 'Stephen J. Dubner'], 'title': 'Freakonomics: A Rogue Economist Explores the Hidden Side of Everything', 'isbn': '61234001', 'isbn13': 9780061234000.0, 'language_code': 'en-US', 'average_rating': 3.93, 'ratings_count': 524191, 'image_url': 'https://images.gr-assets.com/books/1327909092m/1202.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]}, 'rating': 4}, {'book': {'book_id': 9628, 'goodreads_book_id': 78972, 'work_id': 76253, 'authors': ['Jeffrey Archer'], 'title': 'The Fourth Estate', 'isbn': '61092037', 'isbn13': 9780061092040.0, 'language_code': 'eng', 'average_rating': 3.72, 'ratings_count': 8829, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}]","[{'book': {'book_id': 523, 'goodreads_book_id': 133518, 'work_id': 1235619, 'authors': [""Tim O'Brien""], 'title': 'The Things They Carried', 'isbn': '767902890', 'isbn13': 9780767902890.0, 'language_code': 'en-US', 'average_rating': 4.12, 'ratings_count': 168678, 'image_url': 'https://images.gr-assets.com/books/1424663847m/133518.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26735, 'tag_name': 'school'}]}}, {'book': {'book_id': 523, 'goodreads_book_id': 133518, 'work_id': 1235619, 'authors': [""Tim O'Brien""], 'title': 'The Things They Carried', 'isbn': '767902890', 'isbn13': 9780767902890.0, 'language_code': 'en-US', 'average_rating': 4.12, 'ratings_count': 168678, 'image_url': 'https://images.gr-assets.com/books/1424663847m/133518.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26735, 'tag_name': 'school'}]}}]"
110,Terry Smith,"[{'book': {'book_id': 154, 'goodreads_book_id': 8852, 'work_id': 1896522, 'authors': ['William Shakespeare'], 'title': 'The Tragedy of Macbeth', 'isbn': '743477103', 'isbn13': 9780743477110.0, 'language_code': 'eng', 'average_rating': 3.88, 'ratings_count': 496018, 'image_url': 'https://images.gr-assets.com/books/1459795224m/8852.jpg', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 23743, 'tag_name': 'plays'}]}, 'rating': 4}, {'book': {'book_id': 714, 'goodreads_book_id': 12938, 'work_id': 2342136, 'authors': ['William Shakespeare'], 'title': 'The Tragedie of King Lear', 'isbn': '074348276X', 'isbn13': 9780743482770.0, 'language_code': 'eng', 'average_rating': 3.89, 'ratings_count': 135448, 'image_url': 'https://images.gr-assets.com/books/1331563731m/12938.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}, 'rating': 3}]",
